clade_name	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.01_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.02_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.05_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile
k__Archaea	0	0	0	0	0.103569702409722	0	0	0	0	0.520833333333333	0	0	0	0.290135396518375	0	0	0.130484423421954	0	0	0.015600624024961	0	0.0174759487255664	0.128050985797093	0	0	0.307359156159408	0	0.227508447923985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0927941753809915	0	0.105733483406665	0.254835337166754	0	0.13649249291289	0.308160823695755	0.0139850360114677	0	0.0769911845093737	0	0	0	0.0268641823694209	0	0	0	0	0.563220689195494	0.216486261448793	0.0362034634646715	0.0629524708844822	0.0389061805246776	0.398157101416302	0	0	0	0	0	0.0222243388259199	0	0	0	0	0.265486725663717	0.0201729833320725	0	0	0	0.303717657913959	0	0	0.0680092190274682	0	0	0	0	0	0	0.136951742530724	0.046395431834404	0.00723196528656662	0.0185528756957328	0.208804593701061	0	0	0	0	0
k__Archaea|p__Crenarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341075752924725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361598264328331	0	0	0	0	0	0	0
k__Archaea|p__Crenarchaeota|c__Thermoprotei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341075752924725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361598264328331	0	0	0	0	0	0	0
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341075752924725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361598264328331	0	0	0	0	0	0	0
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341075752924725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361598264328331	0	0	0	0	0	0	0
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Unclassified_Desulfurococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341075752924725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361598264328331	0	0	0	0	0	0	0
k__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Unclassified_Desulfurococcaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341075752924725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361598264328331	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota	0	0	0	0	0.103569702409722	0	0	0	0	0.520833333333333	0	0	0	0.290135396518375	0	0	0.130484423421954	0	0	0.015600624024961	0	0.0174759487255664	0.128050985797093	0	0	0.307359156159408	0	0.227508447923985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0927941753809915	0	0.102322725877417	0.254835337166754	0	0.13649249291289	0.308160823695755	0.0139850360114677	0	0.0769911845093737	0	0	0	0.0268641823694209	0	0	0	0	0.563220689195494	0.216486261448793	0.0362034634646715	0.0629524708844822	0.0389061805246776	0.398157101416302	0	0	0	0	0	0.0222243388259199	0	0	0	0	0.265486725663717	0.0201729833320725	0	0	0	0.303717657913959	0	0	0.0680092190274682	0	0	0	0	0	0	0.136951742530724	0.046395431834404	0.00361598264328331	0.0185528756957328	0.208804593701061	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata	0	0	0	0	0.0932127321687496	0	0	0	0	0.520833333333333	0	0	0	0.241779497098646	0	0	0.11417387049421	0	0	0.015600624024961	0	0.0139807589804532	0.114366147620304	0	0	0.272431979323111	0	0.207434173107163	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085656161890146	0	0.0784474231726866	0.222164140094093	0	0.118993455359955	0.282782873509045	0.0104887770086008	0	0.0577433883820303	0	0	0	0.0191887016924435	0	0	0	0	0.479904019196161	0.183180682764363	0.0301695528872262	0.056657223796034	0.0389061805246776	0.35265343268301	0	0	0	0	0	0.0158745277327999	0	0	0	0	0.206489675516224	0.0176513604155635	0	0	0	0.26911691207566	0	0	0.0604526391355273	0	0	0	0	0	0	0.115327783183768	0.0392576730906495	0.00361598264328331	0.0148423005565863	0.187924134330955	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales	0	0	0	0	0.0932127321687496	0	0	0	0	0.520833333333333	0	0	0	0.241779497098646	0	0	0.11417387049421	0	0	0.015600624024961	0	0.0139807589804532	0.114366147620304	0	0	0.272431979323111	0	0.207434173107163	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085656161890146	0	0.0784474231726866	0.222164140094093	0	0.118993455359955	0.282782873509045	0.0104887770086008	0	0.0577433883820303	0	0	0	0.0191887016924435	0	0	0	0	0.479904019196161	0.183180682764363	0.0301695528872262	0.056657223796034	0.0389061805246776	0.35265343268301	0	0	0	0	0	0.0158745277327999	0	0	0	0	0.206489675516224	0.0176513604155635	0	0	0	0.26911691207566	0	0	0.0604526391355273	0	0	0	0	0	0	0.115327783183768	0.0392576730906495	0.00361598264328331	0.0148423005565863	0.187924134330955	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Methanomassiliicoccus	0	0	0	0	0.0414278809638887	0	0	0	0	0	0	0	0	0.193423597678917	0	0	0.0326211058554885	0	0	0.015600624024961	0	0.0078641769265049	0.0635367486779469	0	0	0.118752401243407	0	0.110408511492522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463970876904957	0	0.040929090350967	0.111082070047047	0	0.0559969201693907	0.0978863792915926	0.00699251800573386	0	0.0192477961273434	0	0	0	0.0076754806769774	0	0	0	0	0.243284676398054	0.105467665834027	0.00603391057744524	0.0440667296191376	0.0111160515784793	0.187702633524828	0	0	0	0	0	0.00952471663967997	0	0	0	0	0.117994100294985	0.0100864916660363	0	0	0	0.111491292145631	0	0	0.0302263195677636	0	0	0	0	0	0	0.0576638915918838	0.0214132762312634	0	0.00371057513914657	0.0870019140421089	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Methanomassiliicoccus|g__Methanomassiliicoccus	0	0	0	0	0.0414278809638887	0	0	0	0	0	0	0	0	0.193423597678917	0	0	0.0326211058554885	0	0	0.015600624024961	0	0.0078641769265049	0.0635367486779469	0	0	0.118752401243407	0	0.110408511492522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463970876904957	0	0.040929090350967	0.111082070047047	0	0.0559969201693907	0.0978863792915926	0.00699251800573386	0	0.0192477961273434	0	0	0	0.0076754806769774	0	0	0	0	0.243284676398054	0.105467665834027	0.00603391057744524	0.0440667296191376	0.0111160515784793	0.187702633524828	0	0	0	0	0	0.00952471663967997	0	0	0	0	0.117994100294985	0.0100864916660363	0	0	0	0.111491292145631	0	0	0.0302263195677636	0	0	0	0	0	0	0.0576638915918838	0.0214132762312634	0	0.00371057513914657	0.0870019140421089	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Methanomassiliicoccus|g__Methanomassiliicoccus|s__Methanomassiliicoccus_luminyensis	0	0	0	0	0.0345232341365739	0	0	0	0	0	0	0	0	0.193423597678917	0	0	0.0326211058554885	0	0	0.015600624024961	0	0.00699037949022658	0.0537618642659551	0	0	0.101288812825259	0	0.100371374084111	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0356900674542275	0	0.0341075752924725	0.0718766335598536	0	0.0384978826164561	0.0543813218286626	0	0	0	0	0	0	0	0	0	0	0	0.1999600079984	0.0777130169303358	0.00603391057744524	0.0377714825306893	0.0111160515784793	0.147886923383198	0	0	0	0	0	0.00952471663967997	0	0	0	0	0.0983284169124877	0.0100864916660363	0	0	0	0.0884241282534312	0	0	0.0264480296217932	0	0	0	0	0	0	0.0468519119184056	0.0214132762312634	0	0.00371057513914657	0.0696015312336871	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Methanomassiliicoccus|g__Methanomassiliicoccus|s__Methanomassiliicoccus_luminyensis|t__Unclassified_Methanomassiliicoccus_luminyensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147886923383198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Methanomassiliicoccus|g__Methanomassiliicoccus|s__Unclassified_Methanomassiliicoccus	0	0	0	0	0.00690464682731478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000873797436278322	0.00977488441199183	0	0	0.0174635884181482	0	0.0100371374084111	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107070202362682	0	0.00682151505849449	0.0392054364871929	0	0.0174990375529346	0.0435050574629301	0.00699251800573386	0	0.0192477961273434	0	0	0	0.0076754806769774	0	0	0	0	0.0433246683996534	0.0277546489036914	0	0.00629524708844822	0	0.0398157101416302	0	0	0	0	0	0	0	0	0	0	0.0196656833824975	0	0	0	0	0.0230671638921995	0	0	0.00377828994597045	0	0	0	0	0	0	0.0108119796734782	0	0	0	0.0174003828084218	0	0	0	0	0
