clade_name	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3_taxonomic_profile	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4_taxonomic_profile
k__Archaea	11.1746886570178	13.0308992014813	13.687015503876	13.3938333697791	13.6226642555756	12.8205128205128	8.86075949367089	2.35294117647059	9.375	13.8461538461538	7.89133247089263	8.09178743961353	8.76712328767123	7.30816077953715	10.1010101010101	7.73569701853344	9.89653621232569	8.8991986503585	7.65284309533989	10.1430429128739	9.43619561831586	5.44434602893416	8.16317912118077	8.39621823228381	8.29125800398507	5.08611806271162	5.48526240115025	5.69245933957615	6.0623604333802	4.81870977868466	4.94205726574011	3.4898750538561	3.37430706194264	4.15494655629671	4.32682791655121	6.13727779940314	4.86439355697306	4.7751078250154	5.26694877104529	4.33622414943296	6.01968413824674	6.96659482758621	7.55984880302394	6.58642594450017	6.49580203269996	7.53464930701386	6.65147294673757	7.84534209843439	7.5984990619137	8.13851291966954	7.40588186835818	6.56354157764294	8.06767586821015	7.21049430979064	7.10659898477157	6.48626486264863	7.51021165985889	7.11779911373707	7.63108148442941	7.66300112563858	7.39567661730937	10.6575781876504	8.7196261682243	8.19881053525913	7.75367738718524	1.14923657855853	0.909090909090909	0.851754208071385	1.32505870513251	0.912575287461216	55.3814876823726	7.92349726775956	8.03939725566125	8.31580112944303	9.92718695518408	0.436776588774842	7.51861638241653	5.59341283361726	4.65894698751583	4.82769090633065	9.11597132879985	10.855671086521	8.19018696023536	9.56163281721295	7.80375974323705	7.40034662045061	7.33244223792247	8.67536507387886	10.6335679881438	9.72907550507402	7.0918232336597	4.06945561812818	5.63056592933065	5.31019522776573	5.96396396396396	14.3240932958847	19.9942296595499	12.3183982419729	10.8950649899609	19.0762805552143
k__Archaea|p__Euryarchaeota	0.403904409289801	0.405045712301817	1.28391472868217	1.14804286026678	0.506329113924051	1.28205128205128	0	0	0	1.53846153846154	0.388098318240621	0.72463768115942	0.273972602739726	0.365408038976857	2.02020202020202	0.765511684125705	0.449842555105713	0.674820750738085	0.384779820436084	0.390117035110533	0.679057211089191	0.531443755535872	0.44130999387656	0.45971029577587	0.396572069719304	0.522596790814073	0.517613227893602	0.48463939543289	0.487966255892813	0.52582012242976	0	0	0	0	0	0.0735262315643787	0.12390436418705	0.0308071472581639	0.0450166561627802	0.0622637313764732	0.371938658731975	0.188577586206897	0.230995380092398	0.378914521341803	0.425320371188688	0.428391432171357	0.430488731324386	0.484387163740161	0.196145318096538	0.360344524521005	0.87321855177527	0.247842064780788	0.31166518254675	0.833984884023977	0.228426395939086	0.2050020500205	0.241366505755663	0.295420974889217	0.746194408516565	1.21222616676769	0.490933565602977	0.78588612670409	0.663551401869159	0.70518266779949	0.822737471952132	1.05073058611066	0.613107822410148	0.790914621780572	1.14055686011406	0.748311735718197	0.0956708921310691	0.29806259314456	0.235710076605775	0.476137747757723	0.615321505486617	0	0	0.212947189097104	0	0	1.02003308215402	1.43088810455022	0.892094524058081	1.00542931831892	1.06373223292068	1.03986135181976	0.630131754821463	1.14058584636654	0.703964431270841	1.38720789498185	0.458675134515304	0.462590506838295	0.507516997031504	0.702819956616052	1.13513513513514	0.659421174746611	0.375072129255626	0.280795995604932	0.137377153122688	0.773860705073087
k__Archaea|p__Euryarchaeota|c__Archaeoglobi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211153107117971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572213321126116	0	0	0	0	0	0	0.0086497707810743	0	0	0	0	0	0	0	0	0	0	0	0.0173175166681098	0.00791828331617705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211153107117971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572213321126116	0	0	0	0	0	0	0.0086497707810743	0	0	0	0	0	0	0	0	0	0	0	0.0173175166681098	0.00791828331617705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211153107117971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572213321126116	0	0	0	0	0	0	0.0086497707810743	0	0	0	0	0	0	0	0	0	0	0	0.0173175166681098	0.00791828331617705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211153107117971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572213321126116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173175166681098	0.00791828331617705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus|s__Unclassified_Archaeoglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211153107117971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572213321126116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173175166681098	0.00791828331617705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus|s__Unclassified_Archaeoglobus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211153107117971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572213321126116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173175166681098	0.00791828331617705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Unclassified_Archaeoglobaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086497707810743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Unclassified_Archaeoglobaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086497707810743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Unclassified_Archaeoglobaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086497707810743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria	0	0.0347182039115843	0	0.0109337415263503	0	1.28205128205128	0	0	0	0	0	0	0	0	0	0.040290088638195	0.0899685110211426	0	0	0	0.0332260409095629	0.0354295837023915	0.029561434996516	0.0151791135397693	0.017410481109628	0.0588841454438392	0.00718907260963336	0.0657138163298834	0.0248118435199735	0.0392403076440119	0	0	0	0	0	0.00865014488992691	0.0229452526272314	0	0.0315116593139462	0.0133422281521014	0.0286106660563058	0.021551724137931	0.0157496850062999	0.0111445447453472	0.066283694211224	0.0167996640067199	0.0337638220646577	0.0691981662485944	0.0170561146170902	0.0527333450518545	0.0494274651948266	0.0170925561917785	0.0356188780053428	0.0521240552514986	0.0423011844331641	0.1230012300123	0.0185666542888971	0.0276957163958641	0.0497462939011044	0.0779288250064941	0.110855966426479	0.160384923817161	0.0280373831775701	0.356839422259983	0.132967672234688	0.016417665407979	0.105708245243129	0.0202798620969377	0.0335457900033546	0.0365030114984486	0.0717531690983018	0.0124192747143567	0	0.0664378252685195	0.0205107168495539	0	0	0	0	0	0	0.0381570161213393	0.00949036727721363	0.0301628795495677	0.036680421824851	0.0519930675909879	0	0.0604856130648924	0.0648388291959985	0.102411321106042	0.0176413513275117	0	0.00957579239682084	0.00867678958785249	0.027027027027027	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales	0	0.0347182039115843	0	0.0109337415263503	0	1.28205128205128	0	0	0	0	0	0	0	0	0	0.040290088638195	0.0899685110211426	0	0	0	0.0332260409095629	0.0354295837023915	0.029561434996516	0.0151791135397693	0.017410481109628	0.0588841454438392	0.00718907260963336	0.0657138163298834	0.0248118435199735	0.0392403076440119	0	0	0	0	0	0.00865014488992691	0.0229452526272314	0	0.0315116593139462	0.0133422281521014	0.0286106660563058	0.021551724137931	0.0157496850062999	0.0111445447453472	0.066283694211224	0.0167996640067199	0.0337638220646577	0.0691981662485944	0.0170561146170902	0.0527333450518545	0.0494274651948266	0.0170925561917785	0.0356188780053428	0.0521240552514986	0.0423011844331641	0.1230012300123	0.0185666542888971	0.0276957163958641	0.0497462939011044	0.0779288250064941	0.110855966426479	0.160384923817161	0.0280373831775701	0.356839422259983	0.132967672234688	0.016417665407979	0.105708245243129	0.0202798620969377	0.0335457900033546	0.0365030114984486	0.0717531690983018	0.0124192747143567	0	0.0664378252685195	0.0205107168495539	0	0	0	0	0	0	0.0381570161213393	0.00949036727721363	0.0301628795495677	0.036680421824851	0.0519930675909879	0	0.0604856130648924	0.0648388291959985	0.102411321106042	0.0176413513275117	0	0.00957579239682084	0.00867678958785249	0.027027027027027	0	0	0	0	0
