Taxonomy	CSM67UH7	CSM7KOON	CSM7KOOP	CSMAHYLR	HSM5MD5D	HSM5MD6Q	HSM5MD6W	HSM67VF3	HSM67VFX	HSM67VFZ	HSM67VGK	HSM67VI7	HSM67VI9	HSM67VIB	HSM6XRRJ	HSM6XRTG	HSM6XRUL	HSM6XRUN	HSM6XRVC	HSM6XRVK	HSM7CYXI	HSM7CYXO	HSM7CYZJ	HSM7CZ1A	HSM7CZ1C	HSM7CZ1E	HSM7CZ24	HSM7CZ28	HSM7CZ2A	HSM7J4HC	HSM7J4HW	HSM7J4HY	HSM7J4KO	HSM7J4LD	HSM7J4LN	HSM7J4NY	HSM7J4O5	HSM7J4R2	HSMA33NY	HSMA33SE	HSMA33SG	MSM6J2JR	MSM6J2JZ	MSM6J2K6	MSM6J2KA	MSM6J2QF	MSM6J2QH	MSM6J2RM	MSM6J2RU	MSM79H58	MSM79H5E	MSM79H5M	MSM79H5S	MSM79H5U	MSM79H6D	MSM79H6L	MSM79H83	MSM79H8H	MSM79H9A	MSM79HA7	MSM79HBL	MSM79HC8	MSM79HCP	MSM9VZGO	MSM9VZHB	MSM9VZHN	MSM9VZHP	MSM9VZHR	MSM9VZJZ	MSM9VZKE	MSM9VZL7	MSM9VZLJ	MSM9VZMI	MSM9VZMS	MSM9VZMW	MSM9VZNL	MSM9VZOI	MSM9VZOO	MSM9VZPT	MSMA26BB	MSMA26BF	MSMA26BH	MSMA26BJ	MSMA26BN	MSMA26BR	MSMA26BV	MSMA26DI	MSMAPC5H	MSMAPC6M	MSMAPC7T	MSMB4LZX	MSMB4LZZ	PSM6XBTR	PSM7J154	PSM7J15M	PSM7J17V	PSM7J19P	PSM7J19R	PSM7J1DL	PSMA265L
k__Bacteria	37.3735542855499	28.278279924796	32.1584548861482	22.3174615982456	44.2086625671316	74.1416326029146	29.652691742968	26.371345124666	50.0776322810301	37.7180938865149	37.4596315195683	21.8562437416079	16.6800175295694	24.9113161702684	40.9362995217826	32.1024271451157	32.6335509194483	40.6634775632934	53.777828760021	37.3146713380824	19.9096124085054	23.6932457324965	29.6641170673676	16.008018130914	41.9555483571628	28.0191958005338	25.3774316391059	21.1527770522044	20.3681388021349	25.6312496189338	25.0789207788202	31.3370088083802	17.246744098268	24.6624214234739	25.4338268946577	38.4957087601861	22.8222956604744	34.761989660705	22.2609292475422	32.3728945817495	24.1322766869109	30.1372953217364	32.6799652664355	25.2364422098161	27.4650939931187	23.4826755073089	24.6227691937734	41.2881268441918	25.4200862485917	28.5212904432683	36.1945740931194	32.0602986374896	24.1420769192078	17.0096630136943	26.1975515891461	38.0640473025142	31.839886262528	16.3539825114887	24.9330881142874	28.9999217725575	38.2041713360353	22.8777861355061	46.6328341898156	33.2332431576162	37.0828248948248	24.3794093352647	22.7565191362106	19.9741472537006	21.858384740878	28.7957978539475	47.7101313036325	26.0843970557725	30.4585021246781	28.8152772905031	32.0915098303746	16.9724829522346	20.5931714579535	28.9466263244699	19.8733866446574	47.508788064724	37.8249225203563	43.8895115372542	45.8032462068934	28.2553195196075	21.6928091379529	40.6352744467329	41.1811100078477	28.7348178126775	36.6026944551888	24.0867691156644	26.2406335049889	32.6529981943331	27.8498685706159	26.9039542773178	49.8180779284213	36.9711743718891	33.2328349889492	20.6380922331746	33.8846024443552	37.4267499470153
k__Bacteria|p__Actinobacteriota	0	0	0.000225827408147741	0.000235744782073764	0.251155002257993	0.0736599580631919	0.0258052977575315	0.211144187783056	0.262378145335407	0.0820570593591807	0.492736210821825	0.677375364520408	0.15431972275699	0.829705783408736	0.000986052277641091	0.197062316643042	0.0101826858824792	0.0966892435606433	0.000432249614259827	0.0015122700418332	0.588952487686286	0.696439622402346	0.00594438669649171	0.500076224758918	0.751150208947812	0.16164516803906	0.745817847454078	2.05613660834206	2.98854653411607	0.082378818663098	1.64907716520937	0.786945768382656	1.70725763241331	0.071422763907493	0.00144551934515752	0.435414271834204	0.245395707830859	0	1.4827155953026	15.7602346374329	1.9313197178184	2.73689526640649	0.00849600458858525	0.0995598873664069	0.0386304449541223	0.129287460567524	0.00180605634084688	0.0519432100052299	0.0905621416368918	0.00369480768261548	0.00826751115754779	0.00293195270960534	0.0883106982782646	0.0434408155872376	0.0506285089331182	0.00908100926146629	0.000881246533605625	0.350607964396566	0.00295251741022265	0.0594031660468745	0	0.643190336641883	0.00170694414362205	0.0817182358260279	0	0.00453707882640953	0.000743490586800112	0.00938329024816645	0.71841764851305	0.0339487062268668	0.0649858187216672	0.133964155253691	0	0.0660288648990734	0.24702380821434	1.47411653462912	0.0292041946161514	0.021824460951628	0.00120819310258182	0.100163780683147	0.0177796777583134	0.020645420502671	0.172343525296707	0.191557284208348	0.181286656117341	0.042183410380904	0.197424417605897	0.112060187907973	0.0306015889992171	0	0.139979745158339	0.105034185699185	2.58468742730955	0.492367912090297	0.0223772175017388	0.00362592373601822	0.00295285383255468	0.0370146098952165	0.590595818475862	0.00708805675577402
k__Bacteria|p__Actinobacteriota|c__Actinomycetia	0	0	0.000225827408147741	0.000235744782073764	0.251155002257993	0.0736599580631919	0.0258052977575315	0.211144187783056	0.262378145335407	0.0820570593591807	0.492736210821825	0.677375364520408	0.15431972275699	0.829705783408736	0.000986052277641091	0.197062316643042	0.0101826858824792	0.0966892435606433	0.000432249614259827	0.0015122700418332	0.588952487686286	0.696439622402346	0.00594438669649171	0.500076224758918	0.751150208947812	0.16164516803906	0.745817847454078	2.05613660834206	2.98854653411607	0.082378818663098	1.64907716520937	0.786945768382656	1.70725763241331	0.071422763907493	0.00144551934515752	0.435414271834204	0.245395707830859	0	1.4827155953026	15.7602346374329	1.9313197178184	2.73689526640649	0.00849600458858525	0.0995598873664069	0.0386304449541223	0.129287460567524	0.00180605634084688	0.0519432100052299	0.0905621416368918	0.00369480768261548	0.00826751115754779	0.00293195270960534	0.0883106982782646	0.0434408155872376	0.0506285089331182	0.00908100926146629	0.000881246533605625	0.350607964396566	0.00295251741022265	0.0594031660468745	0	0.643190336641883	0.00170694414362205	0.0817182358260279	0	0.00453707882640953	0.000743490586800112	0.00938329024816645	0.71841764851305	0.0339487062268668	0.0649858187216672	0.133964155253691	0	0.0660288648990734	0.24702380821434	1.47411653462912	0.0292041946161514	0.021824460951628	0.00120819310258182	0.100163780683147	0.0177796777583134	0.020645420502671	0.172343525296707	0.191557284208348	0.181286656117341	0.042183410380904	0.197424417605897	0.112060187907973	0.0306015889992171	0	0.139979745158339	0.105034185699185	2.58468742730955	0.492367912090297	0.0223772175017388	0.00362592373601822	0.00295285383255468	0.0370146098952165	0.590595818475862	0.00708805675577402
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales	0	0	0.000225827408147741	0.000235744782073764	0.251155002257993	0.0736599580631919	0.0258052977575315	0.211144187783056	0.262378145335407	0.0820570593591807	0.492736210821825	0.677375364520408	0.15431972275699	0.829705783408736	0.000986052277641091	0.197062316643042	0.0101826858824792	0.0966892435606433	0.000432249614259827	0.0015122700418332	0.588952487686286	0.696439622402346	0.00594438669649171	0.500076224758918	0.751150208947812	0.16164516803906	0.745817847454078	2.05613660834206	2.98854653411607	0.082378818663098	1.64907716520937	0.786945768382656	1.70725763241331	0.071422763907493	0.00144551934515752	0.435414271834204	0.245395707830859	0	1.4827155953026	15.7602346374329	1.9313197178184	2.73689526640649	0.00849600458858525	0.0995598873664069	0.0386304449541223	0.129287460567524	0.00180605634084688	0.0519432100052299	0.0905621416368918	0.00369480768261548	0.00826751115754779	0.00293195270960534	0.0883106982782646	0.0434408155872376	0.0506285089331182	0.00908100926146629	0.000881246533605625	0.350607964396566	0.00295251741022265	0.0594031660468745	0	0.643190336641883	0.00170694414362205	0.0817182358260279	0	0.00453707882640953	0.000743490586800112	0.00938329024816645	0.71841764851305	0.0339487062268668	0.0649858187216672	0.133964155253691	0	0.0660288648990734	0.24702380821434	1.47411653462912	0.0292041946161514	0.021824460951628	0.00120819310258182	0.100163780683147	0.0177796777583134	0.020645420502671	0.172343525296707	0.191557284208348	0.181286656117341	0.042183410380904	0.197424417605897	0.112060187907973	0.0306015889992171	0	0.139979745158339	0.105034185699185	2.58468742730955	0.492367912090297	0.0223772175017388	0.00362592373601822	0.00295285383255468	0.0370146098952165	0.590595818475862	0.00708805675577402
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Bifidobacteriaceae	0	0	0.000225827408147741	0.000235744782073764	0.251155002257993	0.0736599580631919	0.0258052977575315	0.211144187783056	0.262378145335407	0.0820570593591807	0.492736210821825	0.677375364520408	0.15431972275699	0.829705783408736	0.000986052277641091	0.197062316643042	0.0101826858824792	0.0966892435606433	0.000432249614259827	0.0015122700418332	0.588952487686286	0.696439622402346	0.00594438669649171	0.500076224758918	0.751150208947812	0.16164516803906	0.745817847454078	2.05613660834206	2.98854653411607	0.082378818663098	1.64907716520937	0.786945768382656	1.70725763241331	0.071422763907493	0.00144551934515752	0.435414271834204	0.245395707830859	0	1.4827155953026	15.7602346374329	1.9313197178184	2.73689526640649	0.00849600458858525	0.0995598873664069	0.0386304449541223	0.129287460567524	0.00180605634084688	0.0519432100052299	0.0905621416368918	0.00369480768261548	0.00826751115754779	0.00293195270960534	0.0883106982782646	0.0434408155872376	0.0506285089331182	0.00908100926146629	0.000881246533605625	0.350607964396566	0.00295251741022265	0.0594031660468745	0	0.643190336641883	0.00170694414362205	0.0817182358260279	0	0.00453707882640953	0.000743490586800112	0.00938329024816645	0.71841764851305	0.0339487062268668	0.0649858187216672	0.133964155253691	0	0.0660288648990734	0.24702380821434	1.47411653462912	0.0292041946161514	0.021824460951628	0.00120819310258182	0.100163780683147	0.0177796777583134	0.020645420502671	0.172343525296707	0.191557284208348	0.181286656117341	0.042183410380904	0.197424417605897	0.112060187907973	0.0306015889992171	0	0.139979745158339	0.105034185699185	2.58468742730955	0.492367912090297	0.0223772175017388	0.00362592373601822	0.00295285383255468	0.0370146098952165	0.590595818475862	0.00708805675577402
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium	0	0	0.000225827408147741	0.000235744782073764	0.251155002257993	0.0736599580631919	0.0258052977575315	0.211144187783056	0.262378145335407	0.0820570593591807	0.492736210821825	0.677375364520408	0.15431972275699	0.829705783408736	0.000986052277641091	0.197062316643042	0.0101826858824792	0.0966892435606433	0.000432249614259827	0.0015122700418332	0.588952487686286	0.696439622402346	0.00594438669649171	0.500076224758918	0.751150208947812	0.16164516803906	0.745817847454078	2.05613660834206	2.98854653411607	0.082378818663098	1.64907716520937	0.786945768382656	1.70725763241331	0.071422763907493	0.00144551934515752	0.435414271834204	0.245395707830859	0	1.4827155953026	15.7602346374329	1.9313197178184	2.73689526640649	0.00849600458858525	0.0995598873664069	0.0386304449541223	0.129287460567524	0.00180605634084688	0.0519432100052299	0.0905621416368918	0.00369480768261548	0.00826751115754779	0.00293195270960534	0.0883106982782646	0.0434408155872376	0.0506285089331182	0.00908100926146629	0.000881246533605625	0.350607964396566	0.00295251741022265	0.0594031660468745	0	0.643190336641883	0.00170694414362205	0.0817182358260279	0	0.00453707882640953	0.000743490586800112	0.00938329024816645	0.71841764851305	0.0339487062268668	0.0649858187216672	0.133964155253691	0	0.0660288648990734	0.24702380821434	1.47411653462912	0.0292041946161514	0.021824460951628	0.00120819310258182	0.100163780683147	0.0177796777583134	0.020645420502671	0.172343525296707	0.191557284208348	0.181286656117341	0.042183410380904	0.197424417605897	0.112060187907973	0.0306015889992171	0	0.139979745158339	0.105034185699185	2.58468742730955	0.492367912090297	0.0223772175017388	0.00362592373601822	0.00295285383255468	0.0370146098952165	0.590595818475862	0.00708805675577402
k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium adolescentis	0	0	0.000225827408147741	0.000235744782073764	0.251155002257993	0.0736599580631919	0.0258052977575315	0.211144187783056	0.262378145335407	0.0820570593591807	0.492736210821825	0.677375364520408	0.15431972275699	0.829705783408736	0.000986052277641091	0.197062316643042	0.0101826858824792	0.0966892435606433	0.000432249614259827	0.0015122700418332	0.588952487686286	0.696439622402346	0.00594438669649171	0.500076224758918	0.751150208947812	0.16164516803906	0.745817847454078	2.05613660834206	2.98854653411607	0.082378818663098	1.64907716520937	0.786945768382656	1.70725763241331	0.071422763907493	0.00144551934515752	0.435414271834204	0.245395707830859	0	1.4827155953026	15.7602346374329	1.9313197178184	2.73689526640649	0.00849600458858525	0.0995598873664069	0.0386304449541223	0.129287460567524	0.00180605634084688	0.0519432100052299	0.0905621416368918	0.00369480768261548	0.00826751115754779	0.00293195270960534	0.0883106982782646	0.0434408155872376	0.0506285089331182	0.00908100926146629	0.000881246533605625	0.350607964396566	0.00295251741022265	0.0594031660468745	0	0.643190336641883	0.00170694414362205	0.0817182358260279	0	0.00453707882640953	0.000743490586800112	0.00938329024816645	0.71841764851305	0.0339487062268668	0.0649858187216672	0.133964155253691	0	0.0660288648990734	0.24702380821434	1.47411653462912	0.0292041946161514	0.021824460951628	0.00120819310258182	0.100163780683147	0.0177796777583134	0.020645420502671	0.172343525296707	0.191557284208348	0.181286656117341	0.042183410380904	0.197424417605897	0.112060187907973	0.0306015889992171	0	0.139979745158339	0.105034185699185	2.58468742730955	0.492367912090297	0.0223772175017388	0.00362592373601822	0.00295285383255468	0.0370146098952165	0.590595818475862	0.00708805675577402
k__Bacteria|p__Bacteroidota	1.8526186495384	4.46341593593421	2.9868431287971	8.33323202321748	1.02676707275619	68.9727658068376	5.50789334793917	9.26035422476901	1.19746161859304	5.06448394287075	4.53936575496673	4.12283737505111	5.12577097338444	3.44914243587129	2.55986973681802	6.41524278503219	10.0026621254343	10.5519092013367	0.90582447073563	0.260564546725178	4.25267615245177	8.00634339014372	3.40200325564553	3.14048598136967	4.33300535003135	10.3569730940169	3.73431156277084	3.09800727969039	4.95379942030855	6.82886788713065	3.55380134056951	8.90731762880806	2.592108759179	9.2005049313844	1.44037377009232	1.78970990922731	4.58127700440124	1.02046037222989	3.90437914138849	0.900944521150425	1.84222945861801	13.9020536174888	4.51037217143358	5.3731914795399	2.5017800752762	12.3884769779289	14.9397902279753	40.101778406628	3.3492124182023	0.938585132919786	5.71311753977428	3.22054971225344	6.57363878679359	4.88021184553018	2.22638834492851	3.02829620347326	1.85663988029339	3.40995294782398	3.42295809124792	3.11309886010666	37.1440448680422	0.87479580881494	0.651825116069185	3.20371067395812	1.08281021344505	1.14894187061828	0.550971046565234	1.28088611953749	4.5955807850869	3.34651908075192	2.180443001847	1.07913126326056	21.63141077201	4.20342982784733	3.78699110816816	0.815740808051393	1.41909116375429	2.23660010577447	0.888179862239545	2.60127583047861	1.87526947713649	2.64915480172675	1.19922270892819	1.44543976692976	1.80660333781832	0.923341031790617	1.27465355997798	6.65551858379948	1.36998028096119	6.54347515570354	0.927854194723182	3.85636162829823	8.57257766023409	2.98416950452475	6.60458550482095	1.67805380465476	6.92953664755449	3.72197032415057	6.14304462737434	6.42241967177631
k__Bacteria|p__Bacteroidota|c__Bacteroidia	1.8526186495384	4.46341593593421	2.9868431287971	8.33323202321748	1.02676707275619	68.9727658068376	5.50789334793917	9.26035422476901	1.19746161859304	5.06448394287075	4.53936575496673	4.12283737505111	5.12577097338444	3.44914243587129	2.55986973681802	6.41524278503219	10.0026621254343	10.5519092013367	0.90582447073563	0.260564546725178	4.25267615245177	8.00634339014372	3.40200325564553	3.14048598136967	4.33300535003135	10.3569730940169	3.73431156277084	3.09800727969039	4.95379942030855	6.82886788713065	3.55380134056951	8.90731762880806	2.592108759179	9.2005049313844	1.44037377009232	1.78970990922731	4.58127700440124	1.02046037222989	3.90437914138849	0.900944521150425	1.84222945861801	13.9020536174888	4.51037217143358	5.3731914795399	2.5017800752762	12.3884769779289	14.9397902279753	40.101778406628	3.3492124182023	0.938585132919786	5.71311753977428	3.22054971225344	6.57363878679359	4.88021184553018	2.22638834492851	3.02829620347326	1.85663988029339	3.40995294782398	3.42295809124792	3.11309886010666	37.1440448680422	0.87479580881494	0.651825116069185	3.20371067395812	1.08281021344505	1.14894187061828	0.550971046565234	1.28088611953749	4.5955807850869	3.34651908075192	2.180443001847	1.07913126326056	21.63141077201	4.20342982784733	3.78699110816816	0.815740808051393	1.41909116375429	2.23660010577447	0.888179862239545	2.60127583047861	1.87526947713649	2.64915480172675	1.19922270892819	1.44543976692976	1.80660333781832	0.923341031790617	1.27465355997798	6.65551858379948	1.36998028096119	6.54347515570354	0.927854194723182	3.85636162829823	8.57257766023409	2.98416950452475	6.60458550482095	1.67805380465476	6.92953664755449	3.72197032415057	6.14304462737434	6.42241967177631
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	1.8526186495384	4.46341593593421	2.9868431287971	8.33323202321748	1.02676707275619	68.9727658068376	5.50789334793917	9.26035422476901	1.19746161859304	5.06448394287075	4.53936575496673	4.12283737505111	5.12577097338444	3.44914243587129	2.55986973681802	6.41524278503219	10.0026621254343	10.5519092013367	0.90582447073563	0.260564546725178	4.25267615245177	8.00634339014372	3.40200325564553	3.14048598136967	4.33300535003135	10.3569730940169	3.73431156277084	3.09800727969039	4.95379942030855	6.82886788713065	3.55380134056951	8.90731762880806	2.592108759179	9.2005049313844	1.44037377009232	1.78970990922731	4.58127700440124	1.02046037222989	3.90437914138849	0.900944521150425	1.84222945861801	13.9020536174888	4.51037217143358	5.3731914795399	2.5017800752762	12.3884769779289	14.9397902279753	40.101778406628	3.3492124182023	0.938585132919786	5.71311753977428	3.22054971225344	6.57363878679359	4.88021184553018	2.22638834492851	3.02829620347326	1.85663988029339	3.40995294782398	3.42295809124792	3.11309886010666	37.1440448680422	0.87479580881494	0.651825116069185	3.20371067395812	1.08281021344505	1.14894187061828	0.550971046565234	1.28088611953749	4.5955807850869	3.34651908075192	2.180443001847	1.07913126326056	21.63141077201	4.20342982784733	3.78699110816816	0.815740808051393	1.41909116375429	2.23660010577447	0.888179862239545	2.60127583047861	1.87526947713649	2.64915480172675	1.19922270892819	1.44543976692976	1.80660333781832	0.923341031790617	1.27465355997798	6.65551858379948	1.36998028096119	6.54347515570354	0.927854194723182	3.85636162829823	8.57257766023409	2.98416950452475	6.60458550482095	1.67805380465476	6.92953664755449	3.72197032415057	6.14304462737434	6.42241967177631
