X.mOTUs2_clade	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.0.05.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.0.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.1.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.0.5.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.0.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.25.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.01_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.02_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.05_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.1.0.up.1.0.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.2.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.100.sigma.4.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.250.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.300.size.7.5.k.40.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_0	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_1	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_2	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_3	profile.n.75.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4
k__Archaea	0.0872144564	0.1192599418	0.1342379081	0.1149715524	0.0947757146	0.1353986808	0.1468913901	0.2175311062	0.2068601705	0.1561728715	0.1653953047	0.1328283226	0.1552693911	0.135194628	0.1790131916	0.158134509	0.1220574395	0.1527528349	0.1472570799	0.1507175575	0.2020507113	0.1358623192	0.1276017728	0.1403373767	0.1839844066	0.1499726829	0.1458489415	0.1267674546	0.1398428779	0.1417528706	0.1092709356	0.0933561205	0.0860196309	0.0918706762	0.1030038145	0.1251143558	0.1422575324	0.1362503722	0.1119996072	0.1361737371	0.1294501574	0.1622820997	0.1543102516	0.1749731545	0.1743761855	0.1658274787	0.1237516721	0.1754143295	0.1305227724	0.1618940604	0.1942188169	0.1750731521	0.1816947028	0.1304423218	0.1243369102	0.1318982455	0.1820088881	0.1469803651	0.2157026411	0.1605623009	0.1584038839	0.1901191907	0.1444153609	0.1674381927	0.1743888522	0.1154043821	0.0707759766	0.1026104223	0.1498109212	0.1150341134	0.3027790507	0.1066890745	0.1592313913	0.1597467722	0.3988039009	0.0569880248	0.0103407042	0.024526595	0.015842172	0.0065164018	0.0840524791	0.098074075	0.0894445577	0.0992442477	0.0949075521	0.1671440247	0.1188881068	0.162927982	0.1439089917	0.1556440035	0.1415531467	0.0966620266	0.1139883931	0.1244989474	0.1198537925	0.1104029673	0.0672204565	0.0413062802	0.05566241	0.1265727723
k__Archaea|p__Euryarchaeota	0.0455059807	0.0793857383	0.0938025445	0.0676558054	0.0554677504	0.0737613595	0.0732204017	0.1348834593	0.1359137481	0.1129794244	0.1230367498	0.0850848561	0.1142042632	0.0854714009	0.1456641543	0.111224232	0.0832346115	0.1023348177	0.0972968347	0.1096628631	0.1610094689	0.1052651901	0.0790873853	0.0981930836	0.1443021569	0.1159045178	0.1100004993	0.0911731566	0.1047842878	0.1060500595	0	0	0	0	0	0.0330546033	0.0676918809	0.0538563324	0.0416460386	0.0548920022	0.073017107	0.0997970092	0.0847847848	0.1073880333	0.113915917	0.1225776535	0.0804134514	0.1320448644	0.0948565217	0.1225214243	0.1531556396	0.1312030019	0.1440509664	0.0972178622	0.0861963489	0.0925751303	0.1347220665	0.1112586252	0.1805635723	0.1262597171	0.11531274	0.1391930015	0.1026696822	0.1290932725	0.1284083109	0.1135832755	0.0677861657	0.0966718358	0.1470496979	0.1107879606	0.030789926	0.0854197541	0.1191471196	0.1224012294	0.369479179	0.0553564803	0.0005597627	0.0222551814	0.0079549434	0.0007542858	0.051136225	0.0599281111	0.0540183344	0.0643258149	0.0623755616	0.1259204626	0.0822450723	0.1178207217	0.1006280953	0.1146034322	0.1048196744	0.0649132306	0.0843980699	0.0977205776	0.0884022856	0.0701444065	0.0306905936	0.0144412846	0.0141837377	0.0774833448
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis	0.0455059807	0.0793857383	0.0938025445	0.0676558054	0.0554677504	0.059954386	0.0636627864	0.1125367902	0.1359137481	0.1026624555	0.1195462004	0.0824233841	0.1129211344	0.0842297819	0.1407120387	0.1094065793	0.0805629572	0.1004893687	0.0965019198	0.1072468764	0.1583718231	0.1023336781	0.0773486586	0.0962182268	0.1432647726	0.1095523745	0.107542797	0.0874008683	0.1020361572	0.1024637686	0	0	0	0	0	0.031276649	0.0654509502	0.0534617383	0.0386480883	0.0499930559	0.0715204757	0.0965477791	0.083269046	0.1060564409	0.1084227983	0.1219793673	0.0779627042	0.1260403606	0.0940548886	0.1130110808	0.1517214709	0.1290132825	0.141197223	0.0938586398	0.0778889307	0.0823420744	0.1303356353	0.1078168563	0.1779594886	0.124716718	0.1090708245	0.1253517072	0.1012583289	0.0984814476	0.1176611122	0.111760497	0.0648987699	0.0959248269	0.1464870658	0.1093031453	0.0270825796	0.0853360623	0.1186023643	0.1184014753	0.3689543204	0.0553564803	0.0005597627	0.0222551814	0.0079549434	0.0006532954	0.051136225	0.0599281111	0.0540183344	0.0643258149	0.0623755616	0.1221311325	0.0814395447	0.1144889793	0.0967850005	0.1102268473	0.1030867424	0.0644255318	0.0831581659	0.0971919551	0.0882970906	0.0701444065	0.0306905936	0.0144412846	0.0141837377	0.0774833448
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis|o__Euryarchaeota order incertae sedis	0.0455059807	0.0793857383	0.0938025445	0.0676558054	0.0554677504	0.059954386	0.0636627864	0.1125367902	0.1359137481	0.1026624555	0.1195462004	0.0824233841	0.1129211344	0.0842297819	0.1407120387	0.1094065793	0.0805629572	0.1004893687	0.0965019198	0.1072468764	0.1583718231	0.1023336781	0.0773486586	0.0962182268	0.1432647726	0.1095523745	0.107542797	0.0874008683	0.1020361572	0.1024637686	0	0	0	0	0	0.031276649	0.0654509502	0.0534617383	0.0386480883	0.0499930559	0.0715204757	0.0965477791	0.083269046	0.1060564409	0.1084227983	0.1219793673	0.0779627042	0.1260403606	0.0940548886	0.1130110808	0.1517214709	0.1290132825	0.141197223	0.0938586398	0.0778889307	0.0823420744	0.1303356353	0.1078168563	0.1779594886	0.124716718	0.1090708245	0.1253517072	0.1012583289	0.0984814476	0.1176611122	0.111760497	0.0648987699	0.0959248269	0.1464870658	0.1093031453	0.0270825796	0.0853360623	0.1186023643	0.1184014753	0.3689543204	0.0553564803	0.0005597627	0.0222551814	0.0079549434	0.0006532954	0.051136225	0.0599281111	0.0540183344	0.0643258149	0.0623755616	0.1221311325	0.0814395447	0.1144889793	0.0967850005	0.1102268473	0.1030867424	0.0644255318	0.0831581659	0.0971919551	0.0882970906	0.0701444065	0.0306905936	0.0144412846	0.0141837377	0.0774833448
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis|o__Euryarchaeota order incertae sedis|f__Euryarchaeota fam. incertae sedis	0.0455059807	0.0793857383	0.0938025445	0.0676558054	0.0554677504	0.059954386	0.0636627864	0.1125367902	0.1359137481	0.1026624555	0.1195462004	0.0824233841	0.1129211344	0.0842297819	0.1407120387	0.1094065793	0.0805629572	0.1004893687	0.0965019198	0.1072468764	0.1583718231	0.1023336781	0.0773486586	0.0962182268	0.1432647726	0.1095523745	0.107542797	0.0874008683	0.1020361572	0.1024637686	0	0	0	0	0	0.031276649	0.0654509502	0.0534617383	0.0386480883	0.0499930559	0.0715204757	0.0965477791	0.083269046	0.1060564409	0.1084227983	0.1219793673	0.0779627042	0.1260403606	0.0940548886	0.1130110808	0.1517214709	0.1290132825	0.141197223	0.0938586398	0.0778889307	0.0823420744	0.1303356353	0.1078168563	0.1779594886	0.124716718	0.1090708245	0.1253517072	0.1012583289	0.0984814476	0.1176611122	0.111760497	0.0648987699	0.0959248269	0.1464870658	0.1093031453	0.0270825796	0.0853360623	0.1186023643	0.1184014753	0.3689543204	0.0553564803	0.0005597627	0.0222551814	0.0079549434	0.0006532954	0.051136225	0.0599281111	0.0540183344	0.0643258149	0.0623755616	0.1221311325	0.0814395447	0.1144889793	0.0967850005	0.1102268473	0.1030867424	0.0644255318	0.0831581659	0.0971919551	0.0882970906	0.0701444065	0.0306905936	0.0144412846	0.0141837377	0.0774833448
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis|o__Euryarchaeota order incertae sedis|f__Euryarchaeota fam. incertae sedis|g__Euryarchaeota gen. incertae sedis	0.0455059807	0.0793857383	0.0938025445	0.0676558054	0.0554677504	0.059954386	0.0636627864	0.1125367902	0.1359137481	0.1026624555	0.1195462004	0.0824233841	0.1129211344	0.0842297819	0.1407120387	0.1094065793	0.0805629572	0.1004893687	0.0965019198	0.1072468764	0.1583718231	0.1023336781	0.0773486586	0.0962182268	0.1432647726	0.1095523745	0.107542797	0.0874008683	0.1020361572	0.1024637686	0	0	0	0	0	0.031276649	0.0654509502	0.0534617383	0.0386480883	0.0499930559	0.0715204757	0.0965477791	0.083269046	0.1060564409	0.1084227983	0.1219793673	0.0779627042	0.1260403606	0.0940548886	0.1130110808	0.1517214709	0.1290132825	0.141197223	0.0938586398	0.0778889307	0.0823420744	0.1303356353	0.1078168563	0.1779594886	0.124716718	0.1090708245	0.1253517072	0.1012583289	0.0984814476	0.1176611122	0.111760497	0.0648987699	0.0959248269	0.1464870658	0.1093031453	0.0270825796	0.0853360623	0.1186023643	0.1184014753	0.3689543204	0.0553564803	0.0005597627	0.0222551814	0.0079549434	0.0006532954	0.051136225	0.0599281111	0.0540183344	0.0643258149	0.0623755616	0.1221311325	0.0814395447	0.1144889793	0.0967850005	0.1102268473	0.1030867424	0.0644255318	0.0831581659	0.0971919551	0.0882970906	0.0701444065	0.0306905936	0.0144412846	0.0141837377	0.0774833448
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis|o__Euryarchaeota order incertae sedis|f__Euryarchaeota fam. incertae sedis|g__Euryarchaeota gen. incertae sedis|s__Euryarchaeota species incertae sedis [ext_mOTU_v3_15124]	0	0	0	0	0	0	0	0	0.0217605935	0	0	0.0042036569	0.0012290866	0.0056478716	0.0047427799	0.0026341231	0	0.0009654921	0.0003255345	0.0009543953	0.0050334444	0.0005367814	0.0014708809	0.0008988709	0.0075031473	0.0028506238	0.0016774292	0.0034865452	0.000924753	0.0022021733	0	0	0	0	0	0	0	0	0	0	0.0017721801	0.0046534305	0.0077649923	0.0040893275	0.0055110494	0.000926728	0.0023047407	0.0001727681	0.0015965768	0.0006821569	0.0003500129	0	0.0007591504	0.0003544074	0.0029729726	0.0011701923	0.0019362442	0	0.0064796761	0	0.0009959808	0.0006477546	0.0034015947	0.0015859283	0.0012938713	0.006682041	0.0022904561	0.0040275825	0.0027052289	0.0030458287	4.34288e-05	0.0016038398	8.252e-05	0.0001687129	0.0009256981	0	0	0	9.87054e-05	0	0.0018880807	0.0008868092	0.0006163835	0.0011654422	0.003614651	0.0024930089	0.0019501489	0.0032337598	0.0049253331	0.0012829998	0.0004713708	0.0005105169	0.0008416812	0.0009084978	0.0003094417	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis|o__Euryarchaeota order incertae sedis|f__Euryarchaeota fam. incertae sedis|g__Euryarchaeota gen. incertae sedis|s__Euryarchaeota species incertae sedis [ext_mOTU_v3_15130]	0	0	0	0	0	0	0	0	0.009148039	0	0	0	0.0017290848	0.0016052884	0.0026503543	0.0016175721	0.0008480821	0.0048325422	0.0003997242	0.0008008857	0.00227973	0.0006954991	0.002646852	0.0032075088	0.0007643354	0.0043935205	0.0014773214	0.0048151593	0.0029695982	0.0042632836	0	0	0	0	0	0.0017901753	0.0003973001	0.0152565929	0.0012997262	0.0058694821	0.0001652565	0.0040829943	0.004895207	0.0035500166	0.0076724978	0.0049926744	0.0018805921	0.0008151991	0.0021789006	0.0070061486	0.0015434806	0.0026511923	0.0008409328	0.0053813416	0.0047724289	0.0038551917	0.0029151701	0.0006742647	0.006463526	0.0014589848	0.0015098385	0.0051688313	0.0013377545	0.0039717004	0.0008141778	0.0009548932	0.0032569463	0.0022950462	0.0016346185	0.0009357836	0.0021110817	0.0014399692	0.0095590064	0.0015903585	0.0005681879	0	0	0	0.0018746794	0	0	0.0040624276	0	0.0133002186	0.0010949535	0.0040123394	0.0010200166	0.0028698144	0.0017506375	0.0014738116	0.0003405749	0.0065796292	0.0020673468	0.0001716453	0.0008607827	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis|o__Euryarchaeota order incertae sedis|f__Euryarchaeota fam. incertae sedis|g__Euryarchaeota gen. incertae sedis|s__Euryarchaeota species incertae sedis [ext_mOTU_v3_15140]	0.0069966952	0.0227169243	0.0015712479	0.0235990536	0.0133967306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050692189	0	0.001504484	0	0	0.0015244704	0.0062052983	0.0012881175	0.0013879959	0.002869518	0.0034008279	0.0014103712	0.0009779305	0.0024371208	0.0002296559	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Euryarchaeota class incertae sedis|o__Euryarchaeota order incertae sedis|f__Euryarchaeota fam. incertae sedis|g__Euryarchaeota gen. incertae sedis|s__Euryarchaeota species incertae sedis [ext_mOTU_v3_15240]	0.0090654068	0.0020811294	0.0015839959	0.0047927012	0.0059921694	0	0.009675127	0.0106984917	0	0	0.002684257	0.0012170973	0.0013686901	0.00346684	0.0025969439	0.0006542042	0.0057369515	0.0084103645	0.0046266628	0.0153968142	0.0013846331	0.0020474259	0.0009014755	0.0008784063	0.0022041622	0.004563806	0.0023854006	0.0031042668	0.0030602654	0.0075543699	0	0	0	0	0	0.0016936863	0.0014438163	0.0029699677	0.001798322	0.0046681576	0.0049906232	0.0125285111	0.0049687302	0.0021563701	0.0091987089	0.0008515955	0.00379322	0.0018711212	0.003807233	0.0011089012	0.0064022355	0.0014810435	0.0034899281	0.0014607209	0.001215542	0.0007895109	0.0016977652	0.0023626897	0.0059889152	0	0.0062461704	0.00436982	0.0075626165	0.0043153989	0.0014645746	0.00043107	0.004855099	0.0022944155	0.003840265	0.0047029889	0.0001987039	0	0.0561936369	0.0433811033	0.0001499817	0	0	0	0.0016512076	0	0.0023842139	0.0010800652	0.0007059831	0.0058919162	0.0084348992	0.0047089192	0.0043652812	0.0019296676	0.0015957614	0.0016908817	0.0022436383	0.0011196266	0.0059082836	0.0026402459	0.0059797967	0	0	0	0	0
